,Course_Name,Company,Degree,Score,Reviews,Skills,Level/Cert/Time,IsFree,Course_Url
295,The Unix Workbench,Johns Hopkins University,,4.7,(1.3K reviews),"Computer Programming, Cloud Computing",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/unix
296,Fundamentos de Excel para Negocios,Universidad Austral,,4.8,(5K reviews),"Business Analysis, Data Analysis, Data Analysis Software, Data Visualization, Microsoft Excel, Calculus, Databases, General Statistics, Data Management, Finance, Computer Graphics",Beginner / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/excel-para-negocios
297,Recommender Systems,University of Minnesota,,4.3,(808 reviews),"Data Analysis, Basic Descriptive Statistics, Probability & Statistics, Machine Learning, Applied Machine Learning, Natural Language Processing, Correlation And Dependence, Statistical Analysis, Statistical Programming, Algorithms, Collaboration, Microsoft Excel",Intermediate / Specialization / 3 - 6 Months,,https://www.coursera.org/specializations/recommender-systems
298,Classification of COVID19 using Chest X-ray Images in Keras,Coursera Project Network,,4.6,(33 reviews),"Deep Learning, Python Programming, Data Science",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/classification-of-covid19-using-chest-xray-images-in-keras
299,Leveraging AI for Enhanced Content Creation,Coursera Instructor Network,,4.7,(24 reviews),,Beginner / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/leveraging-ai-for-enhanced-content-creation
300,Linear Regression and Modeling,Duke University,,4.8,(1.7K reviews),"Data Analysis, General Statistics, Probability & Statistics, Regression, Statistical Analysis, Statistical Tests, Correlation And Dependence, Plot (Graphics), Problem Solving, R Programming",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/linear-regression-model
301,Introduction to Data Analysis Using Excel,Rice University,,4.7,(10K reviews),"Business Analysis, Data Analysis, Spreadsheet Software, Statistical Analysis, Data Visualization, Plot (Graphics), Statistical Visualization, Microsoft Excel",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/excel-data-analysis
302,Probabilistic Graphical Models 2: Inference,Stanford University,,4.6,(482 reviews),"Bayesian Network, General Statistics, Probability & Statistics, Graph Theory, Bayesian Statistics, Markov Model",Advanced / Course / 3 - 6 Months,,https://www.coursera.org/learn/probabilistic-graphical-models-2-inference
303,Mastering Software Development in R,Johns Hopkins University,,4.3,(1.5K reviews),"R Programming, Statistical Programming, Data Analysis, Software Engineering, Exploratory Data Analysis, Basic Descriptive Statistics, Data Visualization, Computer Programming",Beginner / Specialization / 3 - 6 Months,,https://www.coursera.org/specializations/r
304,Procesamiento de Lenguaje Natural,Universidad Austral,,4.3,(47 reviews),"Leadership and Management, Strategy, Communication, Business Analysis, Strategy and Operations",Beginner / Specialization / 3 - 6 Months,,https://www.coursera.org/specializations/nlp
305,IntroducciÃ³n a la inteligencia artificial contemporÃ¡nea,Universidad de los Andes,Make progress toward a degree,4.7,(113 reviews),"Natural Language Processing, Deep Learning, Machine Learning",Beginner / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/introduccion-a-la-inteligencia-artificial-contemporanea
306,Exam Prep DAS-C01: AWS Certified Data Analytics Specialty,Whizlabs,,4.7,(13 reviews),"Cloud Computing, Data Analysis, Data Visualization",Beginner / Specialization / 3 - 6 Months,,https://www.coursera.org/specializations/exam-prep-das-c01-aws-certified-data-analytics-specialty
307,Statistics for Data Science with Python,IBM,,4.5,(365 reviews),"Data Analysis, General Statistics, Probability & Statistics, Basic Descriptive Statistics, Python Programming, Statistical Analysis, Statistical Tests, Mathematical Theory & Analysis, Statistical Programming, Data Visualization",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/statistics-for-data-science-python
308,Generative Deep Learning with TensorFlow,DeepLearning.AI,,4.9,(251 reviews),"Artificial Neural Networks, Computer Vision, Deep Learning, Machine Learning, Tensorflow, Human Learning, Machine Learning Algorithms, Applied Machine Learning, Python Programming, Visualization (Computer Graphics)",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/generative-deep-learning-with-tensorflow
309,Artificial Intelligence for Breast Cancer Detection,Johns Hopkins University,,4.6,(59 reviews),"Machine Learning, Artificial Neural Networks, Machine Learning Algorithms, Probability & Statistics",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/artificial-intelligence-for-breast-cancer-detection
310,Launching into Machine Learning,Google Cloud,,4.6,(4.3K reviews),"Machine Learning, Data Analysis, Probability & Statistics, Statistical Programming, Data Visualization, Exploratory Data Analysis, Python Programming, Regression, SQL, Statistical Visualization, Cloud Computing, Extract, Transform, Load, Human Learning, Tensorflow",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/launching-machine-learning
311,SQL for Data Science with R,IBM,,4.3,(121 reviews),"Data Management, Databases, SQL, Data Analysis, Database Application, Computer Programming, Database Administration, Database Design, R Programming, Database Theory, Data Science",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/sql-data-science-r
312,Data Visualization with Tableau,Tableau Learning Partner,,4.8,(47 reviews),"Data Visualization, Tableau Software",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/data-visualization-with-tableau-public
313,"Fundamentos: dados, dados, em todos os lugares",Google,,4.9,(2.6K reviews),"Data Analysis, Data Management, Databases, Data Visualization, Exploratory Data Analysis, Process Analysis, SQL, Business Communication, Organizational Development, Statistical Programming",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/fundamentos-dados-dados-em-todos-os-lugares
314,A Complete Reinforcement Learning System (Capstone),University of Alberta,,4.7,(620 reviews),"Machine Learning, Reinforcement Learning, Algorithms, Applied Machine Learning, Artificial Neural Networks, Human Learning, Machine Learning Algorithms",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/complete-reinforcement-learning-system
315,Responsible AI - Principles and Ethical Considerations,Fractal Analytics,,4.0,(7 reviews),Critical Thinking,Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/principles-ethical-considerations-responsible-ai
316,Business Metrics for Data-Driven Companies,Duke University,,4.6,(8.3K reviews),"Business Analysis, Data Analysis",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/analytics-business-metrics
317,Computer Vision with Embedded Machine Learning,Edge Impulse,,4.8,(118 reviews),"Algorithms, Artificial Neural Networks, Computer Vision, Deep Learning, Machine Learning, Machine Learning Algorithms, Machine Learning Software, Computer Programming, Python Programming",Intermediate / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/computer-vision-with-embedded-machine-learning
318,Using Machine Learning in Trading and Finance,New York Institute of Finance,,3.9,(344 reviews),"Finance, Financial Analysis, Financial Management, Investment Management, Leadership and Management, Machine Learning, Market Analysis, Risk Management, Strategy, Python Programming",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/machine-learning-trading-finance
319,Proceso de datos sucios a datos limpios,Google,,4.8,(713 reviews),"Business Analysis, Data Analysis, Data Management, Databases, Microsoft Excel, Process Analysis, SQL, Spreadsheet Software, Database Theory, Statistical Programming",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/proceso-de-datos-sucios-a-datos-limpios
320,Business Analytics Capstone,University of Pennsylvania,,4.5,(738 reviews),Strategy,Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/wharton-capstone-analytics
321,Python for Data Analysis: Pandas & NumPy,Coursera Project Network,,4.4,(248 reviews),"Data Analysis, Python Programming, Data Science",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/python-for-data-analysis-numpy
322,Fundamentos de probabilidad y aplicaciones,Universidad de los Andes,,4.8,(147 reviews),"Calculus, General Statistics, Probability & Statistics, Probability Distribution, Critical Thinking, Statistical Machine Learning",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/probabilidad
323,Analizar datos para responder preguntas,Google,,4.7,(466 reviews),"Data Analysis, Data Management, Databases, Microsoft Excel, SQL, Data Structures, Exploratory Data Analysis, Business Analysis, Process Analysis, Spreadsheet Software",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/analizar-datos-para-responder-preguntas
324,Probability and Statistics: To p or not to p?,University of London,,4.6,(1.4K reviews),"General Statistics, Probability & Statistics, Probability Distribution, Basic Descriptive Statistics, Statistical Analysis, Statistical Tests, Decision Making, Estimation, Data Analysis",Beginner / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/probability-statistics
325,Data Storage in Microsoft Azure,Microsoft,,4.3,(163 reviews),"Cloud Computing, Cloud Management, Cloud Storage, Data Management, Microsoft Azure, Cloud Platforms, Databases, Cloud Applications, Data Warehousing, Store Management, Leadership and Management",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/data-storage-microsoft-azure
326,Prediction and Control with Function Approximation,University of Alberta,,4.8,(808 reviews),"Machine Learning, Reinforcement Learning",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/prediction-control-function-approximation
327,"Foundations of Sports Analytics: Data, Representation, and Models in Sports",University of Michigan,,4.4,(163 reviews),"Data Analysis, Python Programming, General Statistics, Statistical Analysis, Probability & Statistics, Statistical Programming, Regression, Exploratory Data Analysis, Statistical Tests, Computer Programming",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/foundations-sports-analytics
328,Doing More with SAS Programming,SAS,,4.8,(918 reviews),"SAS (Software), Data Analysis, Statistical Programming, Data Analysis Software, Data Structures, Process Analysis, Statistical Analysis, Computational Logic, Exploratory Data Analysis, Programming Principles",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/sas-programming-advanced
329,Introduction to Data Analytics for Accounting Professionals,Association of International Certified Professional Accountants,,4.7,(60 reviews),"Data Analysis, Data Structures, Accounting, Data Visualization, Business Analysis, Data Management, Data Model, Big Data, Exploratory Data Analysis, Financial Analysis",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/intro-to-data-analytics
330,ChatGPT for Beginners: Using AI for Market Research,Coursera Project Network,,4.1,(8 reviews),Market Research,Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/chatgpt-for-beginners-market-research-ai
331,Generative Pre-trained Transformers (GPT),University of Glasgow,,4.5,(20 reviews),"Machine Learning, Natural Language Processing, Python Programming",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/chatgpt
332,CertNexus Certified Ethical Emerging Technologist,CertNexus,,4.7,(413 reviews),"Leadership and Management, Critical Thinking, Strategy and Operations, Human Learning, Machine Learning, Human Computer Interaction, Risk Management, Transportation Operations Management, Communication, Data Analysis Software, Human Resources, Organizational Development, People Development, Programming Principles, Project Management, Security Engineering, Visualization (Computer Graphics), Big Data, Business Process Management, Customer Relationship Management, Full-Stack Web Development, Generally Accepted Accounting Principles (GAAP), Operating Systems, Probability & Statistics, Product Development, Software Architecture, Technical Product Management, Artificial Neural Networks, Business Communication, Decision Making, Internet Of Things, Media Strategy & Planning, Business Analysis, Computer Programming Tools, Computer Security Incident Management, Entrepreneurship, General Statistics, Investment Management, Theoretical Computer Science, Deep Learning, Facility Management, Marketing, Strategy, Audit, Software Testing, Training",Beginner / Professional Certificate / 3 - 6 Months,,https://www.coursera.org/professional-certificates/certified-ethical-emerging-technologist
